0297611556	female	170	59
0216683515	male	169	86
0276846456	female	157	64
0231025161	female	164	60
0227052994	male	155	55
0208053118	female	170	44
0275620781	male	167	52
0250559158	male	158	82
0230943245	female	176	53
0256654135	female	176	42
0241455683	male	165	88
0201409990	male	153	55
0218733077	male	175	67
0222185648	male	165	69
0271194310	female	177	52
0227450693	female	161	69
0210212270	male	162	86
0286023677	female	158	70
0264450789	male	177	78
0209927424	male	162	44
0212984769	female	167	45
0284530337	female	178	80
0211839531	female	151	67
0218720911	male	171	43
0229458084	male	169	45
0201206415	female	153	83
0230217517	male	176	48
0234759349	male	162	49
0209646508	female	153	56
0264672756	male	177	44
0287440517	male	161	87
0266024229	female	174	40
0287667137	male	153	47
0267533075	female	163	41
0231730366	female	162	56
0258240199	female	175	68
0202733618	female	175	76
0251587504	female	176	56
0221217424	male	161	52
0248241178	male	158	44
0203352843	female	175	78
0272775376	male	171	56
0271194894	female	153	85
0257569372	male	165	50
0262176548	female	176	49
0263257024	male	154	42
0202351025	male	153	48
0204906695	female	155	60
0289674106	female	171	82
0222791509	female	169	43
0273645415	female	169	83
0235306334	female	172	40
0225876547	male	172	70
0213799283	male	153	40
0278439440	male	160	86
0291223304	male	164	77
0254850366	male	178	62
0221946066	male	156	70
0223335337	female	156	43
0266850811	female	167	85
0298585289	male	153	43
0274473981	female	172	79
0282518243	female	150	66
0227744348	male	170	59
0275708215	female	175	77
0211091613	male	171	47
0210817413	male	166	82
0290206054	female	164	63
0285806689	female	171	85
0225598965	male	172	59
0219814177	male	151	65
0240323145	female	164	89
0278052475	male	174	41
0242076334	female	174	51
0220835588	male	179	41
0214731028	male	154	82
0284908330	male	170	47
0259337173	male	168	41
0216742764	female	168	48
0261706197	female	158	74
0289313492	male	174	80
0242342691	female	153	42
0253181694	female	169	65
0292132032	male	171	44
0208484151	male	163	43
0258426749	female	150	63
0264246136	male	176	77
0208021026	female	162	47
0223018559	male	156	64
0226641853	male	150	78
0205441443	male	152	52
0255766376	female	177	68
0204279570	male	160	41
0240978096	male	176	56
0289161357	male	159	62
0244994436	female	154	83
0258941038	female	165	58
0208576865	female	160	46
0225763062	male	161	43
0285160462	male	152	59
0268178997	female	159	68
0275624342	male	150	73
0239142409	male	166	66
0273868489	male	155	65
0268893766	female	171	71
0243934104	female	162	56
0284539981	female	172	71
0231574519	male	161	73
0215616655	female	155	61
0273754424	male	171	78
0248325595	female	172	79
0291686392	female	166	87
0281437538	male	167	53
0231621904	female	170	43
0227164626	female	154	53
0275785027	female	171	68
0259090950	male	158	54
0231542791	male	179	73
0243999753	female	171	46
0289382699	female	152	62
0292233870	male	159	61
0294110489	male	169	75
0262131717	female	174	43
0228048388	male	151	69
0231618031	male	168	88
0258537301	female	159	80
0269740332	female	161	70
0263817219	female	155	69
0227952205	female	157	44
0262536744	female	159	69
0213220152	female	161	41
0233221254	male	167	74
0206026903	male	160	69
0219411930	female	174	53
0213532911	female	174	78
0257580324	female	160	52
0230821716	male	168	68
0251506775	male	174	83
0244672017	male	150	83
0254890254	male	152	78
0240161213	male	169	68
0279565105	female	178	56
0230106023	male	174	52
0298299318	male	172	53
0222163213	male	170	47
0271243747	male	158	87
0250224204	male	157	72
0222109108	male	166	69
0243151637	female	174	81
0208259672	male	162	50
0248876141	male	160	83
0280293414	male	160	81
0213984021	female	156	47
0249236653	male	160	41
0266945014	male	167	88
0298087895	female	176	47
0257431239	female	166	80
0246592051	male	158	72
0232864870	female	158	84
0249660770	male	162	77
0209094078	male	152	74
0284037817	male	160	66
0245297523	male	171	61
0259025848	male	158	63
0219599855	female	177	72
0294896650	male	154	45
0276039291	female	171	58
0257030881	female	162	72
0264383117	male	167	78
0288987570	female	168	48
0208461945	female	159	85
0261899359	male	170	53
0216474651	male	177	81
0237298951	female	158	58
0256689979	female	162	44
0294054809	female	155	76
0265725629	female	153	65
0240374373	female	178	75
0206384339	male	160	65
0250157397	male	154	66
0235644879	male	178	49
0293941689	male	178	54
0219134284	female	153	79
0276577990	female	179	66
0280686266	male	174	48
0215587649	male	157	86
0213647027	female	179	48
0211067113	male	155	77
0220622852	male	178	85
0244408979	female	168	76
0248940774	male	166	79
0214678570	male	172	55
0227197607	female	155	48
0225411294	female	170	41
0219134160	female	153	52
0280639051	male	172	47
0248540268	female	164	55
0222159213	male	162	55
0263994965	male	177	43
0252145031	female	164	83
0206316505	male	170	50
0279252338	female	153	68
0261046956	male	162	52
0270450164	female	164	81
0222013456	female	158	60
0270156034	female	161	44
0221537403	male	150	62
0253331751	female	150	46
0254969689	male	177	67
0216960861	male	174	73
0258513743	male	173	89
0266962716	female	174	51
0241105819	male	173	68
0213615473	male	171	43
0288919884	male	170	70
0284581205	female	179	49
0283027078	female	161	74
0215413407	female	167	63
0278648102	male	176	60
0204951362	female	150	58
0232398860	male	167	66
0263695549	male	179	86
0292129361	male	162	64
0295474913	male	163	54
0202441329	male	154	86
0237736540	female	173	48
0262259573	male	161	63
0294061735	male	169	88
0299890464	female	166	65
0288917836	male	177	70
0270939686	male	164	72
0284454560	male	170	57
0238896671	female	175	57
0244088927	male	169	67
0270274515	female	169	42
0281436371	male	159	57
0249052933	male	169	48
0278318443	male	179	88
0279642108	female	177	84
0217312490	female	162	55
0278407626	male	161	55
0282534548	male	169	87
0299104424	male	176	52
0262570511	male	153	53
0221339360	female	174	60
0270276105	female	152	50
0211396119	female	174	59
0276716826	female	171	69
0295026177	female	164	77
0217195660	male	167	71
0273716406	female	150	68
0296013546	female	156	86
0265808968	male	174	55
0298501624	female	173	88
0240642385	female	178	78
0280392209	male	172	43
0282736771	male	158	86
0275546109	male	169	51
0237364365	female	179	75
0235907509	female	159	49
0295185097	male	154	76
0255167727	male	179	72
0247111061	female	157	78
0202138931	male	176	76
0238028136	female	179	49
0256090944	female	166	84
0234284308	male	178	60
0231215110	female	168	67
0251613794	male	168	87
0239769482	male	167	73
0279982949	male	167	47
0226433896	male	178	53
0212866553	male	160	87
0207440594	male	150	70
0255943943	male	168	73
0220104248	female	178	52
0210223367	male	171	84
0233133576	female	174	68
0281227605	male	176	65
0287336605	female	174	47
0289236338	male	161	70
0293065939	female	169	70
0230781302	female	151	56
0293342441	male	158	51
0213688864	female	164	59
0253063820	male	163	77
0224323981	female	158	80
0271928896	female	160	63
0226572359	male	164	52
0287382921	female	150	41
0227431485	male	162	51
0225789819	female	163	45
0227965448	female	158	70
0210926749	male	163	85
0241633355	female	165	64
0264205896	female	171	71
0220268348	male	167	65
0229247710	female	170	51
0281344409	female	159	43
0249319828	male	161	48
0213699215	male	164	51
0299736743	male	174	77
0285490782	female	155	89
0245485355	female	155	86
0228783308	female	178	63
0270510246	male	159	54
0224563091	male	177	42
0202702062	male	167	69
0256061304	male	174	58
0255431799	female	171	70
0254514604	female	162	73
0202497638	female	159	76
0279059875	female	165	69
0208740154	female	167	64
0269416842	male	154	67
0284203335	male	163	40
0288496379	female	179	79
0213666242	female	174	82
0234126253	male	169	55
0234714616	female	176	54
0225071140	female	174	44
0220246536	female	154	89
0250604975	female	167	54
0224014850	male	166	46
0206591813	female	176	83
0208522655	male	158	46
0212681198	male	160	50
0298892775	female	163	45
0295642339	male	176	83
0281165568	female	153	44
0264982410	female	153	78
0290780292	female	161	42
0223705331	female	153	62
0280855816	male	158	74
0263081360	female	179	68
0238576314	female	175	42
0242262060	male	175	53
0239387776	female	154	47
0245751925	male	175	63
0253637705	male	165	55
0274557339	male	154	40
0256629598	male	159	42
0291407814	male	156	48
0227740669	male	179	48
0265971834	male	179	64
0228747913	female	173	69
0234751519	female	168	63
0201455885	female	168	64
0264729667	female	173	85
0239295970	male	178	73
0260445018	male	179	76
0294756544	male	155	48
0207285761	male	153	64
0271863168	female	159	58
0207771914	male	164	43
0268672082	female	156	59
0253850287	male	159	77
0235240252	male	171	55
0222250281	male	164	65
0235494680	male	173	87
0209991973	female	170	41
0275715439	female	171	86
0221468941	male	161	70
0251089632	female	164	60
0242330615	female	178	78
0225817848	female	154	47
0278655394	female	151	51
0289103260	female	175	44
0205303808	female	174	42
0237819265	male	164	68
0223076564	female	173	69
0216143936	female	153	70
0253324759	female	152	46
0276506884	male	162	79
0256042826	male	164	75
0230377194	female	150	83
0297606112	male	157	73
0221104777	female	159	62
0201747291	female	168	89
0255874113	male	176	85
0288992606	male	162	59
0261217075	female	170	48
0202366011	male	162	79
0235193120	female	172	63
0253263815	male	164	89
0287030396	female	173	44
0272628086	female	171	82
0243609204	female	165	75
0264762968	female	158	72
0245936317	male	163	71
0236485025	male	177	75
0272175715	male	154	53
0212526569	male	159	83
0280286962	female	176	43
0264850508	male	177	84
0213851823	female	164	65
0202084356	female	176	51
0202140293	male	156	77
0259713084	female	152	43
0284553307	female	174	51
0215773490	female	166	46
0235749033	female	152	87
0205296856	female	166	47
0208589197	female	152	89
0289533590	male	164	82
0237382577	male	160	57
0216409057	female	164	51
0229325749	female	173	79
0267460541	male	158	66
0242640130	male	154	67
0228404071	male	154	54
0298892012	male	150	52
0222511285	female	166	88
0283265534	female	172	51
0205574649	male	151	49
0253253280	male	152	63
0278654814	male	165	49
0261305218	female	160	65
0253997596	male	178	60
0210686574	female	166	40
0248909822	female	164	78
0220162665	female	152	66
0278063872	male	174	80
0211288912	female	153	73
0283319577	female	170	59
0203567186	male	178	61
0244367471	female	177	89
0298232569	male	158	75
0245425792	female	155	69
0254747807	female	178	72
0280259399	male	170	44
0279544702	female	173	58
0264883624	female	175	62
0249353407	female	158	42
0261366697	female	156	63
0291708983	male	177	60
0205205310	male	166	77
0228787119	female	164	58
0249644594	male	174	89
0215570406	female	160	42
0252184057	female	169	59
0211480507	female	179	84
0245202794	male	168	81
0264825111	female	160	66
0293715888	female	175	49
0281488778	female	174	54
0282126394	male	165	86
0255649736	female	175	40
0297783469	male	157	69
0283668571	male	151	54
0238545955	male	178	69
0272260682	female	157	87
0230426690	female	155	45
0257592201	male	159	72
0273453549	female	162	58
0269736551	male	159	62
0253308315	female	170	79
0257794647	female	168	43
0234519708	female	155	69
0254024902	female	151	59
0234108627	male	168	50
0243425255	female	154	69
0280298729	male	177	70
0285269901	male	159	63
0232227147	male	160	43
0293294732	female	167	76
0290597744	female	159	83
0256964422	female	155	68
0231787064	female	165	86
0212888387	female	174	49
0231806949	female	152	69
0231538437	male	167	80
0279322235	male	174	70
0281558397	male	162	74
0223178636	male	177	47
0276230856	female	163	83
0298011319	male	160	44
0262120736	male	154	88
0238094504	male	176	60
0263218464	female	176	86
0213092766	female	158	48
0247111630	female	154	41
0238034356	female	162	51
0266216974	female	159	83
0205620876	male	177	49
0240174693	male	177	84
0253203984	male	153	53
0225929521	male	156	71
0241810520	male	166	59
0201439688	male	170	60
0287484669	female	166	87
0223870494	female	177	42
0249770855	male	163	80
0210659549	female	174	61
0241704141	female	160	56
0227339536	male	175	70
0243293699	female	160	63
0286114520	female	151	84
0227397204	male	166	54
0236280203	female	173	46
0272864492	male	177	89
0228967352	male	171	52
0242938531	female	173	70
0286886554	female	175	86
0259997741	female	179	64
0263234575	female	178	76
0202716790	female	155	89
0238679305	male	165	78
0250391857	female	150	48
0298541320	male	154	68
0293733611	male	156	64
0201115440	female	172	61
0215340567	female	151	88
0238144419	male	156	46
0252163573	female	174	77
0213617348	female	167	82
0237839940	female	168	53
0212268102	female	156	74
0299366418	female	167	46
0215246132	female	179	69
0208942391	male	178	72
0239204461	male	154	41
0238313914	male	152	74
0233653021	female	152	50
0235926946	male	161	40
0265985480	female	150	43
0208118808	female	158	50
0287971215	female	158	50
0264371384	female	173	42
0239971434	female	172	48
0278948221	male	157	60
0244723892	male	171	54
0251645377	male	162	85
0241491539	female	151	57
0277066514	female	176	51
0252780278	female	169	43
0255967733	female	172	73
0213068858	female	159	62
0256822222	female	150	80
0298072801	female	175	78
0228154248	male	178	63
0236636809	female	160	64
0215570345	male	173	51
0261332864	female	178	81
0246476289	female	177	87
0294475940	male	152	68
0205631760	male	150	86
0270888819	female	154	60
0202217553	female	173	79
0248351343	male	179	77
0255427738	male	154	44
0239835385	female	158	82
0260815138	female	173	48
0279375375	male	174	74
0204572665	male	159	43
0239621264	male	169	78
0208295406	female	155	66
0296706289	male	164	51
0231832884	male	157	81
0263997330	male	164	42
0255095889	female	176	66
0213026570	male	156	72
0287693332	female	166	42
0280245794	male	164	49
0253443361	male	150	68
0229754719	female	155	60
0222170333	female	162	55
0204671559	female	159	84
0264918972	male	158	56
0286139846	female	175	76
0242882623	female	179	58
0231203159	female	173	65
0233020706	male	170	59
0299898091	male	163	78
0279083404	male	175	65
0245313944	female	155	65
0283985732	female	168	46
0204981399	male	158	71
0253658669	male	156	50
0287601954	female	179	62
0242894749	female	162	75
0247598381	male	164	87
0216441680	male	177	74
0258584329	female	156	52
0291658239	female	172	58
0224019830	male	178	47
0224216804	male	156	57
0296202377	female	163	77
0202380721	male	153	52
0257238432	female	161	66
0258993864	male	179	61
0261176994	female	156	78
0210966967	female	152	71
0219934849	female	151	58
0273850944	male	163	67
0286520853	male	163	80
0230710642	female	156	54
0208040482	female	163	52
0275247017	male	159	41
0237497199	female	169	77
0230336618	female	173	82
0283790714	male	174	41
0245839982	female	170	76
0207612533	male	179	58
0276401256	female	154	54
0284060279	male	163	71
0263932988	female	175	52
0263461376	female	152	50
0251316936	female	163	40
0247317060	male	178	76
0281330290	female	178	52
0291438299	female	160	67
0225470990	male	177	43
0224206023	female	167	62
0281414109	male	164	62
0292281834	female	167	79
0241827256	female	173	65
0278691177	female	176	72
0275494306	male	158	43
0230795405	male	172	81
0257949268	male	168	50
0284668443	male	153	50
0202578044	male	156	40
0247367749	female	156	85
0230962899	male	163	60
0263706263	female	167	66
0235218729	male	165	58
0232556694	male	165	75
0255456029	male	173	85
0252942309	male	179	40
0289794848	male	164	66
0297865772	female	162	83
0236799206	male	173	55
0258563614	female	159	63
0272633733	female	166	50
0222634306	male	175	74
0294262465	male	165	84
0257201013	female	159	85
0206083935	male	166	41
0293341761	female	172	59
0207749236	female	176	57
0212559476	female	161	87
0251770633	female	175	78
0297993637	female	152	78
0279848077	male	153	79
0227262596	female	159	87
0202721127	male	153	79
0223389222	female	166	41
0292312371	male	157	53
0242756529	male	168	41
0209232476	male	157	60
0216471317	female	155	46
0297167934	female	171	84
0230745261	male	175	89
0269153529	male	176	73
0204550404	male	155	84
0244729482	male	158	79
0256197139	female	176	71
0205050360	female	179	60
0280668331	male	179	75
0266826890	male	151	57
0271010799	male	170	40
0270813417	female	177	71
0299091208	female	160	58
0261970714	male	167	43
0261617787	male	152	70
0223044523	female	157	86
0269417670	female	158	57
0279742359	male	150	61
0212551724	male	176	72
0293133471	female	176	42
0211448545	male	170	86
0263524146	male	168	52
0275697390	male	177	48
0258232089	female	178	81
0263490952	female	159	63
0204968065	male	162	83
0220912045	female	164	74
0238920217	female	167	66
0243753283	male	168	80
0212615256	female	160	84
0214202086	female	159	57
0258936121	male	173	86
0256723799	male	162	83
0251662041	male	154	86
0277502620	female	154	82
0274602934	female	154	75
0266574952	male	173	59
0232940231	female	178	48
0250397374	female	175	58
0236695251	male	169	64
0223535965	female	168	47
0271141920	male	177	60
0241302920	female	154	78
0232188844	male	170	60
0269036682	male	166	51
0272059372	male	171	48
0242795097	female	178	56
0217014281	female	153	79
0266771977	male	174	47
0255602976	male	168	55
0215620837	male	174	61
0216499875	female	157	64
0218889833	female	169	63
0217165288	male	162	41
0215303804	female	161	50
0229160907	female	175	75
0222133132	female	174	48
0261911636	female	159	81
0246476938	male	161	49
0254324504	female	161	44
0259540683	male	153	84
0217970449	male	174	73
0242336095	female	177	84
0236180833	male	173	42
0243061085	male	153	51
0220195467	male	152	64
0274021937	male	166	59
0296236523	male	177	84
0234062071	male	173	87
0212034417	male	151	42
0250495840	female	150	41
0271180261	female	163	79
0294401461	female	175	85
0241727305	female	172	89
0215218170	male	150	58
0239341330	female	162	54
0287172409	male	160	61
0231424325	male	154	50
0245521791	female	173	72
0204875461	female	171	82
0226551827	female	177	79
0249089622	female	176	76
0251808488	female	179	44
0229233684	male	172	82
0220995426	male	159	75
0255543935	female	172	46
0266085091	male	155	63
0213328454	female	150	43
0248815801	female	153	75
0283897964	male	165	72
0265402930	male	170	79
0219494030	male	159	82
0233525061	female	160	77
0269705796	male	162	45
0222317396	female	176	84
0234892028	male	155	70
0202749741	male	164	51
0221154237	male	174	81
0247054771	male	155	56
0252615857	female	167	58
0221952315	male	164	59
0296766063	male	151	67
0206749375	male	150	60
0279955539	male	153	60
0209617594	male	176	52
0219047787	female	172	80
0216531338	male	172	83
0209225154	male	171	40
0299706527	female	168	40
0240485389	female	155	86
0217070518	female	170	70
0272023306	female	177	41
0291206380	male	161	82
0217179919	female	160	43
0289119355	male	151	73
0230821273	male	175	69
0279636562	female	173	71
0263977183	male	151	81
0246528749	male	170	83
0247216306	female	156	50
0206348823	female	167	75
0218604595	male	158	64
0269019261	male	170	48
0205809954	male	179	51
0290644025	male	159	57
0264751067	male	172	48
0202823486	female	161	41
0274451251	female	151	44
0245806801	male	157	50
0287579351	female	166	59
0295695211	female	153	41
0276606943	male	172	56
0201924282	male	160	55
0237949866	female	163	60
0273261222	female	150	84
0206952263	female	156	49
0273615219	female	156	76
0258223087	female	170	76
0299138179	female	163	78
0220263012	female	169	53
0262396483	male	179	43
0245428011	female	160	64
0203331014	female	169	56
0276596221	female	171	52
0243648156	male	171	45
0221433059	female	178	44
0210220521	male	170	81
0277151962	female	158	64
0276364739	female	168	61
0215902399	female	152	48
0236124514	male	164	85
0239918135	female	177	75
0240652975	male	177	62
0233527823	female	171	69
0210977060	female	179	46
0288572797	female	176	70
0217147183	female	165	72
0293416380	female	166	55
0270470757	female	156	72
0209499437	female	173	49
0228027504	male	153	52
0219552065	male	179	42
0243928992	male	156	59
0204898845	female	172	50
0255107582	female	158	44
0232022314	female	156	74
0245104347	male	174	47
0231623144	male	166	45
0273641194	female	155	62
0233831229	male	150	64
0279047723	male	159	85
0249764257	male	172	62
0245057453	male	164	46
0285916297	female	160	88
0243777397	male	176	86
0264606664	male	176	46
0249902588	female	175	72
0253032252	female	151	65
0275416440	female	175	59
0285780295	female	170	58
0249338428	male	167	54
0278424217	female	168	59
0208208649	female	171	40
0288368894	female	175	47
0280530567	female	161	40
0210524028	male	177	43
0232491167	female	171	44
0252198981	female	154	71
0214029999	female	160	74
0292105168	male	166	78
0270172944	male	175	55
0219674898	female	152	74
0225590705	female	164	47
0289259362	male	167	82
0288182683	male	153	49
0225518102	male	160	43
0224173198	female	168	58
0268916855	female	163	79
0273714471	male	176	55
0210901855	female	175	72
0237831718	female	150	45
0240334525	female	161	50
0207488202	male	150	56
0284186912	male	165	66
0274472037	female	169	64
0237216269	female	172	45
0281664654	female	169	44
0254679186	male	177	83
0263901346	male	173	75
0260233856	male	176	74
0217354097	male	176	61
0220499249	female	167	86
0245872197	male	161	63
0259424963	female	163	50
0282218155	male	173	63
0262312238	female	153	78
0295673256	male	158	81
0298850216	female	173	64
0237022773	female	156	58
0285089828	male	155	71
0238829377	male	153	53
0232822782	female	161	71
0242460808	female	178	44
0267686667	male	161	86
0218024222	female	175	48
0231026852	male	177	71
0244840299	female	176	49
0283320171	male	161	72
0218824945	male	155	58
0274354393	female	154	72
0251562577	male	159	79
0284628946	male	152	64
0272106287	male	155	83
0234026231	female	174	84
0250448553	female	165	67
0213875593	male	171	48
0286578931	female	174	58
0278203552	male	167	89
0253733847	male	176	41
0248246915	female	174	74
0222830287	male	173	64
0263367193	male	153	55
0293604891	male	172	87
0254317207	female	157	86
0280378981	male	169	69
0264929878	female	155	45
0228723472	female	153	46
0214136560	female	171	59
0290941211	female	172	62
0219672630	female	163	68
0205604911	male	168	63
0227115202	female	167	53
0258467693	male	169	48
0238569520	female	158	44
0228482196	female	174	72
0241110279	male	160	56
0204995646	male	173	52
0246351469	female	158	45
0260176641	female	163	85
0226883274	female	167	40
0202439217	female	157	83
0277519895	male	165	41
0227285794	male	172	87
0265289835	female	179	56
0228077069	female	171	71
0291023890	female	165	88
0298809360	male	169	62
0233094276	male	160	89
0236669407	female	166	64
0266068778	female	155	74
0248219929	male	170	82
0271936964	female	179	62
0204362596	male	178	55
0249998445	male	161	60
0229115583	female	177	47
0211546457	male	177	59
0218845990	male	172	42
0232125242	female	173	79
0269494015	male	173	77
0226391403	male	162	52
0207018470	female	166	45
0256230521	male	155	49
0244195029	male	160	65
0221998790	male	169	80
0254121659	male	169	74
0215660620	male	155	81
0258133245	male	177	68
0263173078	female	159	84
0231874169	male	154	75
0208672038	female	150	44
0202359421	female	154	50
0208868826	male	156	66
0297261397	female	163	79
0238351387	female	164	67
0238402609	female	161	69
0202629330	female	169	83
0287819720	female	173	88
0259394167	male	153	60
0273572166	male	172	40
0287641018	female	152	86
0279289265	female	165	89
0261251731	female	164	62
0204229147	male	177	82
0292570236	male	154	72
0263990719	male	170	50
0274635749	female	161	67
0283789988	female	168	60
0225648160	female	174	71
0299194895	male	164	72
0201315415	male	168	72
0214949184	male	172	72
0212016839	male	178	64
0267470611	male	164	44
0259098330	female	164	55
0231093102	male	163	80
0227678424	female	172	49
0216222387	male	160	59
0268758843	female	157	76
0222541707	male	173	72
0281904377	female	178	84
0227289271	male	150	88
0201246263	female	174	48
0251545566	male	155	46
0290857538	female	156	82
0246758501	male	156	63
0262683595	female	156	80
0278261975	female	153	48
0221202814	male	175	77
0268971624	female	167	68
0291898830	male	161	53
0210402916	female	163	84
0279946194	female	153	85
0240984306	female	176	54
0260289026	female	155	74
0202132390	male	179	57
0297325523	male	177	61
0203095586	male	150	89
0206573288	female	159	77
0227489299	female	179	48
0229022899	male	170	76
0211019944	female	166	66
0248865428	male	170	58
0236805533	male	171	41
0256597804	male	165	85
0236490408	male	175	45
0298243265	female	155	46
0212027234	female	155	69
0243396768	male	154	87
0202135517	male	160	55
0291025669	male	155	62
0253903365	female	163	82
0228337871	male	156	74
0207608064	female	159	64
0231757319	male	166	82
0229718252	female	168	85
0233513386	female	151	55
0202815721	male	153	51
0202215184	female	163	78
0286686027	female	176	57
0277620647	male	154	67
0277182709	male	160	81
0223410783	male	157	61
0222596929	male	164	68
0273744757	male	174	49
0204841768	female	172	73
0204879521	female	179	72
0225983105	male	157	77
0203444466	female	177	68
0202972692	male	166	78
0281981664	female	171	50
0264966227	male	159	67
0267877722	female	177	69
0210751609	male	176	53
0244356826	male	150	73
0295331291	male	166	41
0285913027	female	158	89
0208766895	female	176	53
0258353045	female	167	55
0267635354	female	153	88
0229897671	female	153	41
0268448450	female	156	68
0221177138	male	155	75
0283096627	female	161	47
0258668672	female	150	65
0219857756	female	155	63
0222576128	female	173	72
0223498097	female	163	46
0253837754	male	160	49
0215408873	male	155	84
0297058021	male	171	75
0202040454	male	152	58
0255895653	female	178	53
0253861239	male	162	66
0293346962	female	175	72
0248254870	male	150	62
0226789450	male	153	53
0210818012	male	154	59
0278687766	male	169	74
0258648437	female	177	45
0211075584	male	157	50
0277249820	female	153	63
0262014023	female	154	86
0268447149	female	164	58
0282623026	male	163	83
0211656714	male	153	48
0250751505	female	169	81
0206960837	female	156	54
0298517171	female	171	78
0272165422	male	174	43
0296155584	male	174	84
0293632702	male	157	70
0256942580	male	177	71
0243486440	male	178	55
0234077194	male	176	50
0292166111	male	155	41
0216933173	male	152	71
0251758292	male	151	64
0210728584	female	178	55
0241102514	male	150	63
0278013467	female	150	79
0260964718	male	154	85
0280507640	female	168	45
0261342802	male	163	71
0224644625	female	179	63
0223133174	female	172	68
0218295502	male	178	41
0245459419	female	169	63
0258366969	female	174	74
0265803927	female	175	61
0257925898	male	163	41
0228899657	male	177	75
0202979365	female	173	75
0287509702	male	164	41
0264536138	male	179	57
0234984553	male	159	57
0222573958	female	176	64
0288838372	male	153	51
0271842593	male	177	48
0276844064	male	170	42
0223289892	male	176	43
0292498479	male	156	74
0278033832	male	166	65
0262931445	female	169	79
0240859855	female	171	68
0259993049	male	151	40
0207890204	male	156	56
0261904590	male	167	64
0219681557	male	178	56
0226329198	male	162	84
0205313544	female	161	62
0263419130	male	159	52
0278495348	male	163	41
0222197118	male	169	49
0279403883	female	173	54
0247875184	male	169	68
0225360594	male	171	76
0297399162	female	174	48
0224401276	male	179	56
0249604951	female	150	49
0291716138	male	158	87
0233231839	male	172	85
0207353701	female	173	69
0216870854	male	167	89
0282208649	male	165	66
0270219987	male	168	47
0232232589	male	159	61
0234038990	female	164	73
0246083386	female	159	74
0284104845	female	168	69
0205020178	male	157	72
0266231479	female	161	79
0271788350	female	170	68
0275976377	female	150	46
0294992822	male	159	84
0216022952	female	175	53
0254348032	female	173	88
0264933403	male	177	89
0251502025	male	170	87
0214205643	female	177	82
0266403656	female	174	64
0202381107	male	168	59
0224986602	male	155	89
0201161615	male	157	88
0241952366	male	179	62
0240656290	male	166	74
0208934163	male	160	56
0248471215	female	162	57
0234599376	male	166	52
0229523212	female	169	55
0257496836	male	167	89
0263723346	female	178	40
0249027974	female	166	83
0243599678	female	150	53
0285242382	male	173	86
0248796852	male	176	42
0239559253	female	159	55
0251355793	female	154	68
0269828196	male	175	72
0260126501	male	174	68
0210357987	female	175	58
0291022510	male	150	41
0288163436	male	172	50
0235187280	female	164	82
0233148970	female	170	87
0217149652	female	175	73
0252627026	male	163	53
0275660990	female	163	79
0231606832	female	179	42
0267043384	female	161	85
0219819489	female	159	65
0232161691	female	164	50
0281619446	male	178	68
0221442348	male	156	75
0265541775	male	179	66
0284968121	female	172	45
0201358255	female	169	89
0267015778	female	171	60
0282502360	female	171	48
0238680220	female	170	79
0206889267	male	176	51
0250480306	male	176	75
0282971342	female	179	54
0220541461	male	175	51
0266609332	female	178	51
0231561530	male	171	76
0248046831	male	173	54
0297111514	male	172	45
0296020912	male	152	46
0245908166	male	165	78
0201735479	female	179	82
0227687605	male	171	88
0229236776	female	166	78
0217594224	male	174	45
0252782966	female	162	58
0237294515	female	165	64
0279513360	male	173	87
0288417672	male	151	46
0271120356	male	154	70
0284807648	male	171	85
0253402887	female	164	50
0279411638	male	158	65
0213493492	female	169	64
0235031561	male	160	73
0277854024	female	155	80
0218512479	male	172	45
0279944551	male	169	56
0265499585	female	172	71
0298671585	male	167	63
0266367303	female	167	79
0297023906	male	154	48
0255315112	male	156	53
0226788644	male	167	49
0231774326	male	179	62
0233319746	male	175	40
0272808936	female	174	60
0279555421	female	170	65
0293509469	male	168	83
0235733486	male	167	45
0237931265	male	161	60
0245326531	female	161	54
0298793786	female	178	87
0271923565	male	151	63
0280792263	female	151	68
0272961713	male	156	73
0238582457	male	174	61
0271140601	male	171	60
0224949929	female	155	50
0202987798	female	169	66
0207839709	female	171	54
0290344404	female	161	49
0253523766	male	174	63
0256840235	male	162	67
0234446623	male	168	51
0269129498	female	167	68
0245691099	male	158	81
0240146277	female	150	57
0253825238	female	156	62
0245684182	male	164	48
0223144687	female	179	41
0232450476	female	171	77
0265704407	male	177	53
0252663385	female	162	52
0223774450	male	170	77
0204082634	female	177	69
0227790686	female	176	61
0203241159	male	173	75
0245650706	male	151	72
0279560999	female	173	44
0292770294	female	170	57
0233870580	female	177	88
0240924144	female	172	40
0263919285	male	176	80
0295559925	male	165	42
0233885551	male	166	73
0283828130	female	164	80
0210726950	male	174	88
0280407795	male	174	40
0261414877	female	172	80
0206618106	male	156	73
0236167270	male	168	73
0271389403	female	173	73
0217079945	male	175	87
0222011143	female	178	83
0288171590	male	160	82
0273778426	male	150	86
0221584186	male	156	86
0238346201	female	178	70
0236343670	male	151	57
0233175959	male	156	75
0254872133	male	169	42
0205864074	male	169	64
0202139702	male	168	55
0201111196	female	150	60
0280515044	male	160	76
0220523899	female	153	57
0236463182	female	152	69
0233738612	female	172	47
0206794695	female	174	63
0294312668	female	177	55
0257404092	female	171	58
0296924469	female	174	66
